,BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA,경도,위도
3336,1003,M,199951,452099,1.11402E+18,44.2,11140605,207215,199946,452096,199955,452101,22.1,126.9973432,37.57117975
3337,1001,M,199981,452082,1.11402E+18,16.03,11140605,207233,199978,452079,199983,452085,16.03,126.9976828,37.57102658
3338,1001,M,199985,452082,1.11402E+18,16.68,11140605,207233,199982,452079,199987,452084,16.68,126.997728,37.57102658
3339,1003,M,199994,452067,1.11402E+18,53.01,11140605,207233,199990,452061,199998,452074,53.01,126.9978299,37.57089143
3340,1001,M,199993,452079,1.11402E+18,51.22,11140605,207233,199990,452074,199997,452084,51.22,126.9978186,37.57099955
3341,1003,M,200318,451868,1.11402E+18,42.79,11140605,207227,200314,451862,200323,451874,42.79,127.0014974,37.56909844
3342,1003,M,200336,451828,1.11401E+18,226.68,11140590,207122,200329,451822,200343,451834,75.56,127.0017011,37.56873804
3343,1003,M,200334,451814,1.11401E+18,131.8,11140590,207122,200329,451808,200339,451820,65.9,127.0016785,37.5686119
3344,1003,M,200345,451815,1.11401E+18,129.12,11140590,207122,200340,451810,200349,451820,64.56,127.001803,37.5686209
3345,1001,M,200352,451826,1.11401E+18,38.49,11140590,207122,200347,451822,200356,451831,38.49,127.0018822,37.56872001
3346,2003,M,202301,451639,1.11402E+18,914.92,11140650,208040,202288,451632,202313,451645,228.73,127.0239429,37.56703249
3347,1003,M,202294,451627,1.11402E+18,199.53,11140650,208040,202288,451624,202301,451631,66.51,127.0238636,37.56692439
3348,1003,M,202306,451628,1.11402E+18,91.12,11140650,208040,202301,451624,202310,451632,45.56,127.0239994,37.56693337
3349,1003,M,202314,451615,1.11402E+18,52.34,11140650,208056,202309,451611,202319,451619,52.34,127.02409,37.56681623
3350,1001,M,202322,451616,1.11402E+18,43.54,11140650,208056,202318,451611,202326,451620,43.54,127.0241805,37.56682522
3351,2003,M,202269,451630,1.11402E+18,551.4,11140650,208038,202261,451625,202279,451636,137.85,127.0235806,37.56695148
3352,1003,M,202262,451615,1.11402E+18,149.67,11140650,208038,202254,451607,202269,451623,149.67,127.0235014,37.56681635
3353,1001,M,202252,451626,1.11402E+18,83.73,11140650,208038,202245,451620,202259,451630,83.73,127.0233882,37.56691548
3354,1003,M,202244,451619,1.11402E+18,66.04,11140650,208038,202237,451613,202249,451625,66.04,127.0232976,37.56685243
3355,1003,M,202299,451614,1.11402E+18,330.69,11140650,208056,202291,451610,202306,451619,110.23,127.0239202,37.56680725
3356,1003,M,202275,451619,1.11402E+18,112.33,11140650,208038,202267,451612,202283,451624,112.33,127.0236485,37.56685236
3357,1003,M,202299,451603,1.11402E+18,402.24,11140650,208056,202291,451597,202307,451608,100.56,127.0239201,37.56670814
3358,1003,M,202299,451592,1.11402E+18,548,11140650,208056,202292,451581,202306,451600,137,127.0239201,37.56660903
3359,1001,M,199469,451767,1.11402E+18,52.65,11140605,206972,199463,451763,199475,451772,52.65,126.9918874,37.56818828
3360,1001,M,199947,451868,1.11402E+18,58.78,11140605,337164,199941,451862,199953,451874,58.78,126.9972979,37.56909846
3361,1001,M,199996,451885,1.11402E+18,44.41,11140605,207085,199992,451880,200001,451891,44.41,126.9978526,37.56925164
3362,1001,M,200326,451784,1.11401E+18,28.18,11140590,207122,200321,451780,200330,451789,28.18,127.0015879,37.5683416
3363,1003,M,200331,451778,1.11401E+18,148.71,11140590,207122,200326,451772,200335,451784,49.57,127.0016445,37.56828754
3364,1003,M,200298,451794,1.11402E+18,193.14,11140605,206952,200291,451786,200305,451802,96.57,127.001271,37.56843171
3365,1003,M,200289,451778,1.11402E+18,35.72,11140605,206952,200283,451773,200295,451782,35.72,127.0011691,37.56828755
3366,1001,M,199209,452014,1.11402E+18,52.11,11140605,207234,199205,452009,199212,452020,52.11,126.9889441,37.57041352
3367,1001,M,199218,452019,1.11402E+18,53.6,11140605,207234,199213,452014,199222,452023,53.6,126.989046,37.57045857
3368,1001,M,199220,452037,1.11402E+18,96.59,11140605,207234,199213,452033,199226,452042,96.59,126.9890686,37.57062075
3369,1000,M,199517,451697,1.11402E+18,23.17,11140605,206980,199513,451694,199522,451700,23.17,126.9924307,37.56755762
3370,1001,M,199511,451671,1.11402E+18,18.81,11140605,206980,199508,451668,199515,451674,18.81,126.9923629,37.56732336
3371,1001,M,199531,451697,1.11402E+18,21.2,11140605,206980,199528,451692,199534,451702,21.2,126.9925892,37.56755763
3372,1001,M,199512,451675,1.11402E+18,29.35,11140605,206980,199507,451671,199517,451678,29.35,126.9923742,37.5673594
3373,1001,M,199540,451689,1.11402E+18,17.12,11140605,206980,199537,451686,199543,451692,17.12,126.9926911,37.56748555
3374,1001,M,199520,451684,1.11402E+18,24.61,11140605,206980,199517,451680,199524,451688,24.61,126.9924647,37.56744049
3375,1003,M,199951,451829,1.11402E+18,197.16,11140605,206970,199944,451820,199957,451838,98.58,126.9973432,37.56874708
3376,1003,M,199459,451688,1.11402E+18,268.04,11140605,206982,199451,451679,199468,451696,134.02,126.9917742,37.56747649
3377,1001,M,199450,451694,1.11402E+18,51.32,11140605,206982,199445,451687,199456,451700,51.32,126.9916724,37.56753055
3378,1001,M,199439,451699,1.11402E+18,41.4,11140605,206982,199434,451694,199444,451705,41.4,126.9915479,37.56757559
3379,1003,M,199631,451955,1.11402E+18,29.38,11140605,160554,199628,451952,199634,451959,29.38,126.993721,37.56988223
3380,1003,M,199562,451971,1.11402E+18,103.74,11140605,207221,199558,451966,199566,451976,51.87,126.9929399,37.57002635
3381,1001,M,199549,451967,1.11402E+18,143.66,11140605,207221,199542,451961,199557,451974,143.66,126.9927928,37.56999031
3382,1003,M,199563,451981,1.11402E+18,105.84,11140605,207221,199558,451975,199567,451987,52.92,126.9929512,37.57011645
3383,1003,M,199904,451726,1.11402E+18,28.32,11140590,207149,199902,451721,199906,451734,28.32,126.9968112,37.56781905
3384,1001,M,199547,451978,1.11402E+18,63.93,11140605,207221,199543,451973,199551,451984,63.93,126.9927701,37.57008941
3385,1001,M,199548,451987,1.11402E+18,34.04,11140605,207221,199544,451984,199552,451990,34.04,126.9927814,37.5701705
3386,1003,M,199629,451977,1.11402E+18,272.54,11140605,160554,199623,451967,199638,451984,136.27,126.9936983,37.57008045
3387,1003,M,199625,451989,1.11402E+18,88.48,11140605,160554,199622,451984,199628,451995,44.24,126.993653,37.57018856
3388,1001,M,199625,452002,1.11402E+18,32.1,11140605,160554,199621,451998,199628,452005,32.1,126.993653,37.57030569
3389,1003,M,199624,452012,1.11402E+18,91.49,11140605,160554,199619,452004,199629,452021,91.49,126.9936417,37.57039579
3390,1001,M,199634,452006,1.11402E+18,67.93,11140605,160554,199629,452000,199639,452012,67.93,126.9937549,37.57034173
3391,1003,M,199642,452031,1.11402E+18,138.88,11140605,207220,199638,452024,199646,452037,69.44,126.9938454,37.57056698
3392,1003,M,199565,452028,1.11402E+18,44.15,11140605,207221,199562,452023,199569,452034,44.15,126.9929738,37.57053992
3393,1001,M,200105,451828,1.11402E+18,49.58,11140605,206965,200101,451824,200109,451833,49.58,126.9990864,37.56873808
3394,1001,M,200114,451828,1.11402E+18,51.11,11140605,206965,200109,451823,200118,451833,51.11,126.9991882,37.56873807
3395,1003,M,199447,451912,1.11402E+18,210.4,11140605,207240,199438,451906,199453,451919,105.2,126.9916382,37.5694947
3396,1001,M,199620,452049,1.11402E+18,27.33,11140605,207220,199616,452046,199624,452053,27.33,126.9935964,37.57072915
3397,1001,M,199627,452052,1.11402E+18,68.86,11140605,207220,199622,452046,199631,452058,68.86,126.9936756,37.57075619
3398,1001,M,199634,452065,1.11402E+18,44.01,11140605,207220,199630,452061,199638,452070,44.01,126.9937549,37.57087332
3399,1003,M,199640,452065,1.11402E+18,41.02,11140605,207220,199636,452061,199643,452070,41.02,126.9938228,37.57087332
3400,1001,M,199644,452052,1.11402E+18,44.09,11140605,207220,199641,452046,199647,452057,44.09,126.9938681,37.57075619
3401,1003,M,199649,452052,1.11402E+18,64.66,11140605,207220,199646,452048,199653,452057,32.33,126.9939247,37.5707562
3402,1001,M,199634,452073,1.11402E+18,95.55,11140605,207220,199625,452069,199643,452077,95.55,126.9937549,37.5709454
3403,1001,M,199620,452076,1.11402E+18,65.99,11140605,207220,199615,452072,199626,452081,65.99,126.9935964,37.57097242
3404,1003,M,199008,450954,1.11401E+18,77.48,11140570,206825,199003,450950,199014,450958,38.74,126.9866704,37.56086283
3405,1001,M,199019,450963,1.11401E+18,69.5,11140570,206825,199014,450957,199025,450970,69.5,126.9867949,37.56094393
3406,1003,M,199017,450950,1.11401E+18,84.04,11140570,206825,199011,450942,199024,450956,84.04,126.9867723,37.5608268
3407,1003,M,199015,450941,1.11401E+18,65.54,11140570,206825,199010,450938,199020,450944,32.77,126.9867497,37.56074571
3408,1001,M,199029,450947,1.11401E+18,86.22,11140570,206825,199023,450941,199035,450954,86.22,126.9869081,37.56079978
3409,1003,M,198974,450996,1.11401E+18,509.08,11140570,206821,198967,450984,198981,451009,254.54,126.9862855,37.5612412
3410,1003,M,198984,450978,1.11401E+18,50.81,11140570,206821,198979,450973,198990,450982,50.81,126.9863987,37.56107904
3411,1003,M,198979,450969,1.11401E+18,94.2,11140570,206821,198973,450961,198987,450976,94.2,126.9863422,37.56099794
3412,1003,M,198975,450954,1.11401E+18,189.64,11140570,206821,198969,450947,198982,450961,94.82,126.9862969,37.56086279
3413,2003,M,196746,450623,1.11402E+18,620.88,11140680,207958,196737,450614,196755,450632,155.22,126.9610705,37.55787519
3414,1003,M,196970,450629,1.11402E+18,144.42,11140680,208470,196964,450625,196975,450633,48.14,126.9636056,37.55793002
3415,1001,M,196971,450636,1.11402E+18,45.24,11140680,208470,196965,450631,196976,450640,45.24,126.9636169,37.5579931
3416,1003,M,196985,450632,1.11402E+18,98.3,11140680,208469,196979,450628,196990,450636,49.15,126.9637753,37.5579571
3417,1001,M,196972,450642,1.11402E+18,43.66,11140680,208470,196966,450638,196977,450646,43.66,126.9636282,37.55804716
3418,1001,M,198017,451578,1.11401E+18,36.64,11140520,206596,198015,451572,198019,451583,18.32,126.9754525,37.56648333
3419,1003,M,196970,450667,1.11402E+18,200.67,11140680,208463,196965,450661,196975,450672,66.89,126.9636054,37.5582724
3420,1003,M,196960,450667,1.11402E+18,199.54,11140680,208463,196953,450661,196966,450674,99.77,126.9634922,37.55827237
3421,1003,M,196979,450676,1.11402E+18,63.4,11140680,208463,196975,450673,196984,450679,31.7,126.9637072,37.55835352
3422,1003,M,196980,450684,1.11402E+18,210,11140680,208463,196975,450679,196984,450689,70,126.9637185,37.5584256
3423,1001,M,196971,450685,1.11402E+18,27.51,11140680,208463,196968,450682,196975,450688,27.51,126.9636167,37.55843458
3424,1001,M,196970,450678,1.11402E+18,90.5,11140680,208463,196966,450673,196974,450683,45.25,126.9636054,37.55837151
3425,1001,M,196962,450678,1.11402E+18,33.66,11140680,208463,196957,450673,196967,450682,33.66,126.9635148,37.55837148
3426,1001,M,196989,450675,1.11402E+18,75.02,11140680,208463,196983,450670,196995,450680,75.02,126.9638204,37.55834454
3427,1001,M,196987,450684,1.11402E+18,28.52,11140680,208463,196984,450679,196991,450688,28.52,126.9637977,37.55842562
3428,1001,M,197001,450677,1.11402E+18,29.74,11140680,208463,196996,450674,197006,450680,29.74,126.9639562,37.5583626
3429,1001,M,196992,450684,1.11402E+18,29.33,11140680,208463,196989,450679,196996,450688,29.33,126.9638543,37.55842564
3430,1001,M,197004,450688,1.11402E+18,18.67,11140680,208463,196999,450685,197007,450690,18.67,126.9639901,37.55846172
3431,1001,M,197004,450691,1.11402E+18,23.03,11140680,208463,197000,450689,197008,450694,23.03,126.9639901,37.55848875
3432,1003,M,197005,450698,1.11402E+18,183.48,11140680,208463,197000,450693,197010,450703,61.16,126.9640014,37.55855182
3433,1001,M,196997,450701,1.11402E+18,28.22,11140680,208463,196993,450697,197001,450705,28.22,126.9639108,37.55857883
3434,1001,M,197000,450672,1.11402E+18,33.74,11140680,208463,196995,450668,197005,450675,33.74,126.9639449,37.55831755
3435,1001,M,197010,450679,1.11402E+18,52.25,11140680,208463,197005,450675,197016,450683,52.25,126.9640581,37.55838065
3436,1003,M,198628,451645,1.11401E+18,74.82,11140550,206729,198623,451643,198632,451648,24.94,126.9823682,37.56708815
3437,1003,M,198639,451666,1.11401E+18,101.3,11140550,206729,198636,451659,198643,451673,50.65,126.9824927,37.56727737
3438,1001,M,199097,451438,1.11401E+18,85.26,11140550,206737,199094,451431,199100,451446,42.63,126.9876771,37.56522371
3439,1003,M,197022,450673,1.11402E+18,191.49,11140680,208464,197018,450666,197027,450679,63.83,126.9641939,37.55832663
3440,1001,M,197011,450684,1.11402E+18,27.18,11140680,208463,197006,450682,197017,450687,27.18,126.9640694,37.5584257
3441,1003,M,197013,450693,1.11402E+18,311.31,11140680,208463,197007,450685,197019,450701,103.77,126.964092,37.5585068
3442,1003,M,197034,450691,1.11402E+18,154.83,11140680,208464,197029,450687,197038,450696,51.61,126.9643296,37.55848885
3443,1001,M,197024,450685,1.11402E+18,40.49,11140680,208464,197020,450681,197029,450688,40.49,126.9642165,37.55843476
3444,1003,M,197026,450693,1.11402E+18,175.8,11140680,208464,197022,450688,197031,450698,58.6,126.9642391,37.55850684
3445,1003,M,197032,450677,1.11402E+18,78.58,11140680,208464,197028,450673,197037,450680,39.29,126.9643071,37.5583627
3446,1001,M,197028,450658,1.11402E+18,20.35,11140680,208467,197023,450655,197033,450662,20.35,126.9642619,37.5581915
3447,1003,M,197036,450654,1.11402E+18,97.32,11140680,208467,197030,450650,197041,450658,48.66,126.9643524,37.55815549
3448,1003,M,196973,450585,1.11402E+18,101.7,11140680,161647,196968,450581,196978,450590,33.9,126.9636397,37.5575336
3449,1003,M,196951,450586,1.11402E+18,91.22,11140680,208480,196945,450582,196959,450590,45.61,126.9633907,37.55754253
3450,1003,M,196958,450572,1.11402E+18,124.29,11140680,161647,196953,450567,196963,450576,41.43,126.96347,37.55741642
3451,1001,M,196952,450566,1.11402E+18,23.86,11140680,161647,196949,450562,196956,450571,23.86,126.9634021,37.55736234
3452,1003,M,196659,451033,1.11402E+18,254.72,11140680,208266,196655,451027,196664,451038,63.68,126.9600839,37.56156892
3453,1001,M,198767,451382,1.11401E+18,21,11140550,206738,198764,451379,198771,451385,21,126.983942,37.56471875
3454,1003,M,198923,451558,1.11401E+18,109.6,11140550,206731,198917,451555,198929,451564,54.8,126.9857074,37.5663047
3455,1003,M,198924,451553,1.11401E+18,93.76,11140550,206731,198917,451549,198932,451556,46.88,126.9857188,37.56625965
3456,1003,M,198920,451548,1.11401E+18,100.14,11140550,206731,198915,451543,198926,451552,50.07,126.9856735,37.5662146
3457,1003,M,198922,451543,1.11401E+18,64.5,11140550,206731,198917,451540,198928,451548,32.25,126.9856961,37.56616955
3458,2003,M,196668,451008,1.11402E+18,267.15,11140680,208266,196660,451002,196674,451013,89.05,126.9601859,37.56134371
3459,2003,M,196637,451005,1.11402E+18,969.81,11140680,208267,196627,450993,196648,451017,323.27,126.959835,37.56131657
3460,1003,M,196667,451032,1.11402E+18,252.24,11140680,208266,196662,451027,196672,451037,63.06,126.9601745,37.56155994
3461,1001,M,196691,451030,1.11402E+18,51,11140680,208266,196686,451025,196696,451034,51,126.9604461,37.56154201
3462,1003,M,196677,451029,1.11402E+18,131.18,11140680,208266,196671,451025,196684,451033,65.59,126.9602877,37.56153295
3463,2003,M,196679,451015,1.11402E+18,266.22,11140680,208266,196674,451008,196684,451022,88.74,126.9603104,37.56140682
3464,1003,M,197626,451544,1.11402E+18,48.6,11140520,206660,197621,451541,197632,451548,48.6,126.9710269,37.56617604
3465,1001,M,197854,452196,1.11401E+18,50.75,11140550,206397,197850,452187,197860,452205,50.75,126.9736056,37.57205106
3466,1003,M,197745,450911,1.11401E+18,268.92,11140540,206438,197741,450904,197751,450919,67.23,126.9723758,37.56047309
3467,1003,M,199190,451609,1.11402E+18,128.48,11140605,206995,199185,451602,199195,451615,64.24,126.9887295,37.5667645
3468,1001,M,199198,451606,1.11402E+18,227.91,11140605,206995,199194,451597,199201,451615,75.97,126.9888201,37.56673747
3469,1003,M,196702,451039,1.11402E+18,84.2,11140680,208266,196697,451036,196707,451042,42.1,126.9605706,37.56162314
3470,1003,M,196702,451033,1.11402E+18,118.74,11140680,208266,196696,451029,196707,451037,59.37,126.9605706,37.56156908
3471,2003,M,196702,451021,1.11402E+18,580.6,11140680,208266,196695,451014,196708,451029,145.15,126.9605707,37.56146096
3472,1003,M,196731,451001,1.11402E+18,255.54,11140680,208264,196724,450994,196739,451008,127.77,126.960899,37.56128087
3473,2003,M,196702,451004,1.11402E+18,125.56,11140680,208266,196695,450999,196708,451008,62.78,126.9605707,37.5613078
3474,2003,M,196691,450988,1.11402E+18,375.33,11140680,208266,196681,450983,196701,450994,125.11,126.9604463,37.5611636
3475,2003,M,196690,451002,1.11402E+18,177.56,11140680,208266,196685,450996,196696,451007,88.78,126.9604349,37.56128973
3476,2003,M,196678,450983,1.11402E+18,235.56,11140680,208266,196674,450977,196682,450990,78.52,126.9602992,37.5611185
3477,1003,M,196681,451000,1.11402E+18,156.88,11140680,208266,196676,450994,196686,451005,78.44,126.9603331,37.56127168
3478,2003,M,196669,450987,1.11402E+18,79.8,11140680,208266,196663,450981,196675,450991,79.8,126.9601973,37.56115451
3479,1003,M,196672,450999,1.11402E+18,144.08,11140680,208266,196668,450994,196677,451005,72.04,126.9602312,37.56126264
3480,1003,M,196720,450998,1.11402E+18,148.8,11140680,208264,196714,450993,196725,451003,74.4,126.9607745,37.5612538
3481,2003,M,196688,450977,1.11402E+18,335.37,11140680,208266,196681,450969,196696,450982,111.79,126.9604124,37.56106448
3482,2003,M,196722,450988,1.11402E+18,165.3,11140680,208264,196716,450981,196727,450994,82.65,126.9607972,37.56116371
3483,1001,M,197771,450927,1.11401E+18,61.95,11140540,206438,197766,450920,197777,450933,61.95,126.9726701,37.56061731
3484,1003,M,197850,450957,1.11401E+18,134.06,11140540,206665,197844,450951,197857,450964,67.03,126.9735641,37.5608878
3485,1001,M,199205,451609,1.11402E+18,206,11140605,206995,199199,451603,199211,451615,103,126.9888993,37.56676451
3486,1003,M,196734,450991,1.11402E+18,219.84,11140680,208264,196725,450986,196741,450997,109.92,126.960933,37.56119078
3487,2003,M,196713,450972,1.11402E+18,420.27,11140680,208437,196704,450963,196723,450981,140.09,126.9606954,37.56101952
3488,1003,M,196733,450978,1.11402E+18,208.02,11140680,208264,196728,450972,196739,450984,69.34,126.9609217,37.56107365
3489,1003,M,196748,450958,1.11402E+18,476.16,11140680,208437,196738,450950,196758,450966,158.72,126.9610916,37.56089351
