BDTYP_CD,BUL_DPN_SE,X_AXIS,Y_AXIS,HOUS_ID,TOTAL_AREA,ADMI_CD,BLK_CD,XMIN,YMIN,XMAX,YMAX,SHAPE_AREA
01001,M,201871,452117,1114016500013750000,19.93,11140670,207933,201867,452113,201875,452121,19.93
01003,M,201109,451655,1114016200002360085,46.88,11140615,207268,201106,451648,201112,451662,46.88
01003,M,201082,451680,1114016200002330087,33.04,11140615,207264,201078,451678,201087,451683,33.04
01003,M,201012,451625,1114016200002360150,45.88,11140615,207274,201008,451618,201016,451631,45.88
01001,M,201926,451995,1114016500010240000,32.86,11140670,207945,201922,451990,201930,452000,32.86
01003,M,201875,452001,1114016500010120000,478.96,11140670,207950,201867,451992,201883,452010,119.74
01003,M,201548,451694,1114016200001110018,240.72,11140650,208041,201540,451688,201556,451699,80.24
01003,M,200053,451074,1114014400001930337,164.52,11140580,207114,200049,451068,200056,451080,54.84
02003,M,201273,450417,1114016200003460494,879.65,11140635,207414,201264,450407,201283,450426,175.93
01003,M,201159,451673,1114016200002350005,36.11,11140615,207267,201155,451669,201163,451677,36.11
01003,M,201107,451685,1114016200002480026,28.54,11140615,207264,201101,451683,201112,451687,28.54
01001,M,200625,450148,1114016200004320697,32.12,11140625,207370,200623,450142,200628,450153,32.12
02003,M,200972,450994,1114016200003770002,699.24,11140625,207567,200961,450984,200982,451004,174.81
02003,M,200525,450058,1114016200004322050,448.08,11140625,207392,200520,450051,200531,450065,112.02
01001,M,200509,451757,1114014500001230001,32.03,11140590,207144,200505,451753,200513,451760,32.03
01003,M,199878,451781,1114013500000240005,249.82,11140590,207149,199863,451775,199891,451787,124.91
01003,M,201092,451613,1114016200003040299,106.12,11140615,207281,201086,451607,201097,451618,53.06
01003,M,201693,451369,1114016200000520242,228,11140665,208130,201686,451364,201703,451375,76
01003,M,201131,451654,1114016200003040129,37.53,11140615,207268,201126,451649,201135,451659,37.53
01001,M,199157,451723,1114016100000150000,315.2,11140605,206975,199151,451717,199163,451729,78.8
01001,M,201925,452027,1114016500011770000,61.37,11140670,207945,201919,452021,201930,452035,61.37
01003,M,200627,450712,1114016200008220019,206.96,11140625,207586,200620,450704,200634,450721,103.48
01001,M,201792,452286,1114016500018340000,60.84,11140670,208203,201785,452279,201798,452293,60.84
01003,M,200968,450882,1114016200003770028,283.08,11140625,207547,200963,450875,200972,450889,94.36
01003,M,200897,450889,1114016200003770042,887.35,11140625,207546,200890,450879,200903,450900,177.47
01003,M,200951,451602,1114016200002360256,17.2,11140615,207280,200948,451599,200954,451606,17.2
01003,M,201231,451656,1114016200002390012,64.29,11140615,207266,201224,451650,201237,451662,64.29
01003,M,201041,451653,1114016200002330022,13.48,11140615,207269,201038,451650,201044,451656,13.48
01003,M,201027,451628,1114016200002360353,26.05,11140615,207274,201025,451623,201032,451632,26.05
01003,M,197142,450882,1114017100003310001,224.82,11140680,208440,197133,450876,197151,450889,112.41
01003,M,201059,450250,1114016200003730115,151.78,11140635,207889,201053,450245,201065,450255,75.89
01003,M,200558,450073,1114016200004321006,293.67,11140625,207392,200550,450066,200566,450080,97.89
01001,M,200541,450000,1114016200004320755,26.02,11140625,207395,200537,449996,200544,450004,26.02
01003,M,201194,451625,1114016200002360454,57.41,11140615,207283,201188,451622,201199,451629,57.41
01003,M,201155,451623,1114016200002360447,41.45,11140615,207283,201152,451619,201159,451627,41.45
01003,M,198729,451450,1114012700000250032,53.86,11140550,206399,198724,451447,198734,451454,26.93
01001,M,198614,450878,1114012100001440026,35.52,11140550,206767,198609,450875,198620,450881,35.52
01003,M,201017,451217,1114016200004020015,594.84,11140625,207307,201008,451210,201026,451224,148.71
01001,M,200786,451533,1114014600002180001,43.08,11140590,207197,200782,451529,200791,451539,43.08
01001,M,199769,452019,1114015700000300002,73.92,11140605,207235,199762,452014,199777,452025,73.92
01003,M,198567,450940,1114012200000420021,90.64,11140550,206761,198563,450935,198570,450945,45.32
01003,M,200622,451203,1114014300000520030,348.24,11140580,207091,200612,451194,200633,451213,174.12
01003,M,200779,451491,1114014300000380081,243.84,11140580,207067,200773,451482,200785,451499,121.92
01001,M,199955,451822,1114015000001690022,57.34,11140605,206970,199951,451818,199959,451826,28.67
01003,M,196799,450899,1114017100003930007,257.94,11140680,208443,196792,450893,196806,450905,85.98
01003,M,198540,450942,1114012200000410004,214.68,11140550,206761,198536,450935,198543,450948,53.67
01003,M,200559,451271,1114014300000560048,111.48,11140580,207091,200554,451266,200565,451276,37.16
01003,M,201103,451046,1114016200003370019,87.62,11140625,207515,201098,451041,201107,451051,43.81
01001,M,200725,451680,1114014600000460000,28.01,11140590,207146,200720,451677,200729,451684,28.01
01003,M,201161,451693,1114016200002480002,194.64,11140615,207264,201150,451687,201172,451700,194.64
01003,M,201813,451970,1114016500005630000,107.22,11140670,161440,201809,451964,201816,451976,53.61
01001,M,201830,452050,1114016500005210001,60.3,11140670,207946,201826,452044,201833,452056,60.3
01003,M,201980,451479,1114016200001650034,181.2,11140650,208080,201974,451474,201985,451483,60.4
01001,M,201447,451049,1114016200003140046,32.83,11140645,207442,201443,451044,201451,451054,32.83
01001,M,199392,452013,1114015600001150000,36.96,11140605,207229,199388,452008,199396,452017,36.96
01003,M,202097,451503,1114016200001630012,231,11140650,208076,202091,451498,202103,451508,77
01001,M,201871,451627,1114016200001530023,74.97,11140650,208059,201865,451620,201878,451634,74.97
01003,M,201807,451522,1114016200000670149,231.98,11140650,208044,201797,451515,201817,451528,115.99
01003,M,201901,451908,1114016500006610000,188.28,11140670,207976,201896,451902,201907,451913,62.76
01003,M,201649,452021,1114016500002050000,91.56,11140670,207954,201646,452016,201652,452026,45.78
01003,M,200134,451249,1114013600000250005,281.58,11140580,207058,200126,451242,200143,451255,140.79
01001,M,201670,451754,1114016200001300012,73.12,11140650,208026,201665,451749,201674,451758,36.56
01001,M,200849,451595,1114014600001550000,24.85,11140590,207172,200845,451592,200852,451598,24.85
01003,M,201719,451916,1114016500003630000,72.38,11140670,207981,201716,451912,201721,451921,36.19
01001,M,201575,451983,1114016300000100000,31.46,11140615,207023,201571,451980,201580,451986,31.46
02003,M,200182,451320,1114013600000230011,881.45,11140580,207094,200173,451313,200192,451326,176.29
01003,M,198623,451025,1114012800000140006,36.18,11140550,206754,198619,451021,198627,451028,36.18
01003,M,197985,450797,1114011200002130001,151.38,11140540,206601,197981,450793,197990,450801,50.46
01000,M,197958,450774,1114011200002160007,25.09,11140540,206601,197955,450770,197961,450777,25.09
01003,M,198415,450920,1114012100000530010,199.26,11140540,206652,198409,450912,198422,450928,99.63
01001,M,200894,451076,1114016200003860090,36.41,11140625,207316,200891,451072,200898,451080,36.41
01003,M,200439,451378,1114014400001120020,290.46,11140580,207080,200432,451373,200447,451383,96.82
01001,M,198342,450844,1114012100001200003,70.24,11140540,206592,198336,450838,198349,450849,70.24
01003,M,198317,450836,1114012100001200016,23.84,11140540,206592,198314,450831,198319,450841,23.84
01003,M,200832,451485,1114014300000380060,99.76,11140580,207067,200827,451480,200837,451490,49.88
01001,M,199782,451980,1114015700000230000,51.94,11140605,207242,199777,451977,199787,451984,51.94
02003,M,200995,450996,1114016200004110009,465.96,11140625,207567,200986,450986,201003,451005,155.32
01003,M,201399,450997,1114016200003230008,100.36,11140645,207448,201394,450992,201403,451002,50.18
01003,M,201364,450999,1114016200003300001,31.88,11140645,207449,201359,450995,201368,451004,31.88
01003,M,200774,451277,1114014300000440015,321.78,11140580,207095,200766,451270,200783,451285,107.26
01003,M,200819,451303,1114014300000440018,139.64,11140580,207087,200813,451297,200825,451308,69.82
01001,M,196942,451118,1114017100001560042,16.66,11140680,208253,196939,451115,196946,451120,16.66
01003,M,201182,451314,1114016200003040538,98.42,11140615,207295,201177,451308,201188,451319,49.21
02003,M,200844,450983,1114016200004070002,744.28,11140625,207565,200835,450973,200852,450992,186.07
01001,M,201000,451343,1114016200003900017,31.2,11140615,207272,200996,451339,201004,451347,31.2
01001,M,197206,450959,1114017100001280051,66.04,11140680,208435,197199,450955,197214,450965,66.04
01003,M,198416,450735,1114012100001470013,160.14,11140540,206675,198410,450730,198422,450741,80.07
01003,M,200650,451556,1114014600003080003,256.8,11140590,207185,200642,451547,200657,451563,128.4
01003,M,200686,451268,1114014300000480013,378.14,11140580,207101,200676,451258,200696,451277,189.07
01003,M,200741,451216,1114014300000500037,241.35,11140580,207101,200735,451210,200747,451222,80.45
01003,M,199654,451952,1114015700001320001,80.24,11140605,207220,199650,451948,199658,451955,40.12
01003,M,199295,451143,1114014200000010005,1443.1,11140570,206799,199282,451132,199309,451155,288.62
02003,M,198613,450832,1114012100001440038,550.12,11140550,206767,198607,450822,198621,450842,137.53
01001,M,199577,450989,1114013800001030008,81.36,11140570,206827,199572,450982,199583,450996,81.36
01003,M,199620,450966,1114013800001050008,123.12,11140570,206828,199615,450961,199626,450971,61.56
01003,M,200457,451491,1114014700001820049,39.02,11140590,207193,200454,451487,200461,451496,39.02
01001,M,196942,451138,1114017100001560025,14.95,11140680,208253,196938,451136,196946,451141,14.95
01001,M,196958,451126,1114017100001560028,61.68,11140680,208253,196952,451121,196963,451132,61.68
01001,M,201085,451271,1114016200003870007,22.4,11140615,207273,201081,451267,201089,451275,22.4
01001,M,199734,452034,1114015700000610000,90.58,11140605,207235,199728,452029,199740,452040,90.58
02002,M,201431,450902,1114016200008410014,569.1,11140645,207619,201424,450893,201438,450911,113.82
01001,M,201358,450889,1114016200003300095,58.55,11140645,207652,201353,450883,201364,450895,58.55
01001,M,200699,451542,1114014600002990000,121.35,11140590,207197,200695,451537,200704,451547,40.45
01003,M,200744,451554,1114014600002250000,200.25,11140590,207197,200739,451548,200749,451560,66.75
01001,M,201491,451056,1114016200003130038,10.95,11140645,207436,201489,451053,201494,451059,10.95
01003,M,200767,451134,1114014300000500018,616.89,11140580,207101,200757,451124,200778,451145,205.63
02003,M,200750,451298,1114014300000440009,686.04,11140580,207095,200740,451289,200760,451307,171.51
01003,M,199528,451511,1114013400002270000,91.02,11140590,207202,199523,451506,199532,451515,45.51
01000,M,199278,452004,1114015600002420000,41.92,11140605,207234,199272,452000,199285,452008,41.92
01003,M,199340,451166,1114013800000840094,19.94,11140570,206799,199336,451162,199343,451169,19.94
01003,M,200979,451579,1114016200002360188,31.88,11140615,207292,200975,451574,200984,451582,31.88
01003,M,200955,451554,1114016200002360232,37.67,11140615,207285,200951,451549,200959,451559,37.67
01003,M,198733,450948,1114014200000080014,348.24,11140550,206766,198727,450941,198739,450955,116.08
01003,M,198715,450948,1114014200000080013,275.92,11140550,206766,198708,450939,198721,450957,137.96
01003,M,200642,451298,1114014300000480018,469.84,11140580,207093,200634,451290,200650,451306,117.46
01003,M,196790,451003,1114017100003970014,260.58,11140680,208268,196785,450996,196795,451009,86.86
01003,M,199695,451984,1114015700000560012,115.78,11140605,207235,199690,451979,199700,451988,57.89
01003,M,201361,450824,1114016200003330330,73.86,11140645,207668,201355,450820,201366,450828,36.93
02003,M,201031,451524,1114016200003040250,785.36,11140615,207341,201021,451513,201041,451536,196.34
01003,M,200941,451589,1114016200002360245,34.47,11140615,207280,200936,451586,200947,451593,34.47
01001,M,200370,451367,1114014400001560000,45.96,11140580,207081,200366,451361,200375,451372,45.96
01001,M,196965,451124,1114017100001560029,20.73,11140680,208253,196962,451121,196969,451129,20.73
01003,M,197167,451008,1114017100001490050,514.05,11140680,208263,197160,450999,197175,451019,171.35
01001,M,200791,451539,1114014600002180004,67.96,11140590,207197,200787,451536,200796,451542,33.98
02003,M,200829,451442,1114014300000380050,173.32,11140580,207067,200823,451436,200836,451448,86.66
01000,M,199716,452006,1114015700000580004,82.76,11140605,207235,199709,452001,199723,452009,82.76
01003,M,198647,451122,1114012800000130004,75.76,11140550,206754,198643,451118,198651,451126,37.88
01001,M,199223,451238,1114014000000140001,247.65,11140570,206793,199218,451229,199228,451245,82.55
01001,M,198817,451034,1114012900000180013,69.71,11140550,206756,198810,451028,198822,451041,69.71
02003,M,201391,450951,1114016200003300218,299.36,11140645,207453,201386,450944,201397,450959,74.84
01003,M,198294,450984,1114012100000710001,140.82,11140540,206613,198288,450978,198300,450990,70.41
01003,M,200828,451217,1114014300000890003,675.18,11140580,207099,200819,451206,200839,451228,225.06
02003,M,196759,450996,1114017100003980016,716.28,11140680,208264,196750,450988,196769,451004,238.76
01003,M,196786,450912,1114017100003940005,137.7,11140680,208441,196779,450907,196793,450916,68.85
01003,M,201138,451358,1114016200003040388,151.68,11140615,207293,201131,451351,201144,451365,75.84
01003,M,201180,451397,1114016200003040549,125.14,11140615,207390,201174,451391,201186,451403,62.57
01003,M,200938,451572,1114016200002360314,17.13,11140615,207285,200935,451569,200941,451575,17.13
01003,M,200951,451583,1114016200002360241,28.7,11140615,207280,200946,451580,200955,451587,28.7
01003,M,200380,451364,1114014400001520000,81.2,11140580,207081,200376,451359,200384,451368,40.6
01003,M,199782,452030,1114015700000050000,42.56,11140605,207235,199778,452026,199786,452033,21.28
01001,M,199246,452037,1114015600002560004,105.76,11140605,207234,199239,452032,199254,452042,105.76
01001,M,198600,451052,1114012800000160014,78.02,11140550,206754,198596,451046,198605,451058,78.02
01001,M,199331,451103,1114014200000010013,57.76,11140570,206799,199328,451097,199336,451109,57.76
01003,M,200977,451536,1114016200002360220,8.4,11140615,207285,200975,451533,200980,451538,8.4
01003,M,198730,450900,1114014200000080086,302.16,11140550,206766,198723,450892,198738,450907,100.72
01003,M,198731,450878,1114012900000490008,121.82,11140550,206766,198727,450873,198736,450884,60.91
01003,M,198737,450862,1114012900000490001,313.44,11140550,206766,198729,450855,198745,450868,156.72
01001,M,201402,450938,1114016200003300209,52.69,11140645,207453,201397,450932,201407,450945,52.69
01001,M,201335,450898,1114016200003330000,24.91,11140645,207647,201331,450895,201340,450901,24.91
02003,M,196807,450920,1114017100003930009,289.86,11140680,208443,196800,450913,196814,450926,96.62
01003,M,200916,451268,1114016200003950034,153.1,11140625,207306,200909,451262,200922,451274,76.55
02002,M,201420,451399,1114016200002900046,992.75,11140665,208121,201410,451389,201429,451408,198.55
01003,M,197205,451031,1114017100000630005,278.46,11140680,208263,197198,451025,197211,451037,92.82
01003,M,201192,451440,1114016200003040490,84.26,11140615,207222,201186,451435,201197,451445,42.13
01000,M,201075,451287,1114016200003040561,93.5,11140615,207273,201069,451281,201080,451293,46.75
01003,M,200826,451525,1114014600001250001,185.34,11140590,207197,200817,451516,200837,451534,185.34
