자치구,안심 주소,위도,경도,CCTV 수량,수정 일시
중구,차027보1(청파로 447,중림동 149-21,왕궁쌀상회앞 교통섬),37.5594,126.9688,1,2022-12-01
중구,차028(서소문로 115,서소문동 47-2,소공동 서소문로),37.5631,126.9738,1,2022-12-01
중구,차028보1(서소문로 115,서소문동 47-2,소공동 서소문로),37.5631,126.9738,1,2022-12-01
중구,차029(난계로 187,황학동 1103,난계로 황학사거리),37.5682,127.0234,1,2022-12-01
중구,차029보1(난계로 187,황학동 1103,난계로 황학사거리),37.5682,127.0234,1,2022-12-01
중구,차030(을지로9길 34,수표동 56-17 ,KEB하나은행 뒷편),37.5687,127.0023,1,2022-12-01
중구,차030보1(을지로9길 34,수표동 56-17 ,KEB하나은행 뒷편),37.5673,126.9889,1,2022-12-01
중구,차031(충무로 22,인현동1가 142-1,필동 돈화문로),37.5631,126.9931,1,2022-12-01
중구,차031보1(충무로 22,인현동1가 142-1,필동 돈화문로),37.5631,126.9931,1,2022-12-01
중구,차032(을지로 282,을지로7가 57,광희동 을지로),37.5655,127.0092,1,2022-12-01
중구,차032보1(을지로 282,을지로7가 57,광희동 을지로),37.5655,127.0092,1,2022-12-01
중구,차033(을지로 189,을지로4가 122-2,을지로4가역 6번출구),37.5668,126.9990,1,2022-12-01
중구,차033보1(을지로 189,을지로4가 122-2,을지로4가역 6번출구),37.5668,126.9990,1,2022-12-01
중구,차034(동호로 351,을지로5가 274-5,우리은행 중부지점),37.5658,127.0022,1,2022-12-01
중구,차034보1(동호로 351,을지로5가 274-5,우리은행 중부지점),37.5658,127.0022,1,2022-12-01
중구,차035(동호로 372,방산동 130-3,미공병부대, 영신타올앞),37.5676,127.0024,1,2022-12-01
중구,차035보1(동호로 372,방산동 130-3,미공병부대, 영신타올앞),37.5676,127.0024,1,2022-12-01
중구,차036(동호로35길 26,을지로5가 270-10,중부시장,수도목재상사),37.5667,127.0010,1,2022-12-01
중구,차036보1(동호로35길26,을지로5가270-10,중부시장,수도목재상사),37.5667,127.0010,1,2022-12-01
중구,차037(퇴계로 120,남산동1가 1-2,기업은행 명동지점),37.5607,126.9850,1,2022-12-01
중구,차037보1(퇴계로 120,남산동1가 1-2,기업은행 명동지점),37.5607,126.9850,1,2022-12-01
중구,차038(을지로 251,을지로6가18-131,국립의료원앞),37.5664,127.0064,1,2022-12-01
중구,차038보1(을지로 251,을지로6가18-131,국립의료원앞),37.5664,127.0064,1,2022-12-01
중구,차039(마장로 11,신당동 775,신한은행 동대문지점 앞)1,37.5683,127.0112,1,2022-12-01
중구,차039보1(마장로 11,신당동 775,신한은행 동대문지점 앞)1,37.5683,127.0112,1,2022-12-01
중구,차040(마장로1길 21,중구 신당1동 777,광희시장 앞)1,37.5685,127.0122,1,2022-12-01
중구,차040보1(마장로1길 21,중구 신당1동 777,광희시장 앞)1,37.5685,127.0122,1,2022-12-01
중구,차041(다산로 289,신당동 193-29,기동대 1)1,37.5681,127.0149,1,2022-12-01
중구,차041보1(다산로 289,신당동 193-29,기동대 1)1,37.5681,127.0149,1,2022-12-01
중구,차042(마장로 34,신당동 204-1,기동대 2)1,37.5679,127.0136,1,2022-12-01
중구,차042보1(마장로 34,신당동 204-1,기동대 2)1,37.5679,127.0136,1,2022-12-01
중구,차043(소공로 46,회현동2가 18-3,남산쌍용플레티넘)1,37.5591,126.9837,1,2022-12-01
중구,차043보1(소공로 46,회현동2가 18-3,남산쌍용플레티넘)1,37.5591,126.9837,1,2022-12-01
중구,차044(을지로7길_을지한빛거리),37.5668,126.9858,1,2022-12-01
중구,차044보1(을지로7길_을지한빛거리),37.5668,126.9858,1,2022-12-01
중구,차045(소공로63_신세계백화점 본관-신관 사이),37.5606,126.9800,1,2022-12-01
중구,차045보1(소공로63_신세계백화점 본관-신관 사이),37.5606,126.9800,1,2022-12-01
중구,차046(난계로 209-1,황학동 2154,롯데캐슬 주차장 입구),37.5705,127.0233,1,2022-12-01
중구,차046보1(난계로 209-1,황학동 2154,롯데캐슬 주차장 입구),37.5705,127.0233,1,2022-12-01
중구,차046보2(난계로 209-1,황학동 2154,롯데캐슬 주차장 입구),37.5705,127.0233,1,2022-12-01
중구,차046보3(난계로 209-1,황학동 2154,롯데캐슬 주차장 입구),37.5705,127.0233,1,2022-12-01
중구,차047(퇴계로50길 13,장충동2가 173-7,충무초교),37.5617,127.0011,1,2022-12-01
중구,차047보1(퇴계로50길 13,장충동2가 173-7,충무초교),37.5617,127.0011,1,2022-12-01
중구,차048(을지로 66,을지로2가 181-3,명동 명례방길),37.5652,126.9845,1,2022-12-01
중구,차048보1(을지로 66,을지로2가 181-3,명동 명례방길),37.5652,126.9845,1,2022-12-01
중구,차049(청구로 86,신당동 304-411,파리바게트 청구장충점),37.5606,127.0129,1,2022-12-01
중구,차049보1(청구로 86,신당동 304-411,파리바게트 청구장충점),37.5606,127.0129,1,2022-12-01
중구,차050(퇴계로173,충무로3가60-1,남산스퀘어앞),37.5620,126.9905,1,2022-12-01
중구,차050보1(퇴계로173,충무로3가60-1,남산스퀘어앞),37.5620,126.9905,1,2022-12-01
중구,차050보2(퇴계로173,충무로3가60-1,남산스퀘어앞),37.5620,126.9905,1,2022-12-01
중구,차050보3(퇴계로173,충무로3가60-1,남산스퀘어앞),37.5620,126.9905,1,2022-12-01
중구,차050보4(퇴계로173,충무로3가60-1,남산스퀘어앞),37.5620,126.9905,1,2022-12-01
중구,차051(명동길 53,명동1가 5-4,명동 ABC마트 앞),37.5639,126.9852,1,2022-12-01
중구,차051보1(명동길 53,명동1가 5-4,명동 ABC마트 앞),37.5639,126.9852,1,2022-12-01
중구,차052(을지로39길 40,을지로6가 18-14,구민회관 앞),37.5684,127.0054,1,2022-12-01
중구,차052보1(을지로39길 40,을지로6가 18-14,구민회관 앞),37.5684,127.0054,1,2022-12-01
중구,차053(청파로 464,중림동 355,중림동 브라운스톤 앞),37.5610,126.9684,1,2022-12-01
중구,차053보1(청파로 464,중림동 355,중림동 브라운스톤 앞),37.5610,126.9684,1,2022-12-01
중구,차054(난계로17길 65,황학동 1835,황학 영도로, 대동벽지),37.5697,127.0196,1,2022-12-01
중구,차054보1(난계로17길 65,황학동 1835,황학 영도로, 대동벽지),37.5697,127.0196,1,2022-12-01
중구,차055(소공로 106,소공동 87-1,소공동 조선호텔 앞),37.5641,126.9807,1,2022-12-01
중구,차055보1(소공로 106,소공동 87-1,소공동 조선호텔 앞),37.5641,126.9807,1,2022-12-01
중구,차056(을지로35길 25,주교동 315-4,방산시장 안),37.5679,127.0010,1,2022-12-01
중구,차056보1(을지로35길 25,주교동 315-4,방산시장 안),37.5679,127.0010,1,2022-12-01
중구,차057(청계천로 370,황학동 2545-2,롯데캐슬 영도교앞),37.5708,127.0190,1,2022-12-01
중구,차057보1(청계천로 370,황학동 2545-2,롯데캐슬 영도교앞),37.5708,127.0190,1,2022-12-01
중구,차058(다산로48길 27,흥인동 10 ,사거리 전신주 옆 인도),37.5672,127.0179,1,2022-12-01
중구,차058보1(다산로48길 27,흥인동 10 ,사거리 전신주 옆 인도),37.5672,127.0179,1,2022-12-01
중구,차058보2(다산로48길 27,흥인동 10 ,사거리 전신주 옆 인도),37.5672,127.0179,1,2022-12-01
중구,차059(다산로 289,흥인동 159-4,디오트 앞),37.5689,127.0158,1,2022-12-01
중구,차059보1(다산로 289,흥인동 159-4,디오트 앞),37.5689,127.0158,1,2022-12-01
중구,차059보2(다산로 289,흥인동 159-4,디오트 앞),37.5689,127.0158,1,2022-12-01
중구,차060(다산로 261,흥인동 106,리마크빌및두산아파트 사이 건너편),37.5664,127.0160,1,2022-12-01
중구,차060보1(다산로 261,흥인동 106,리마크빌및두산아파트사이 건너편),37.5664,127.0160,1,2022-12-01
중구,차061(퇴계로75길 15,흥인동 117-7,충무아트홀 주차장입구),37.5662,127.0157,1,2022-12-01
중구,차061보1(퇴계로75길 15,흥인동 117-7,충무아트홀 주차장입구),37.5662,127.0157,1,2022-12-01
중구,차062(퇴계로83길10-4,황학동 737,황학식당 형제종합주방),37.5661,127.0186,1,2022-12-01
중구,차062보1(퇴계로83길10-4,황학동 737,황학식당 형제종합주방),37.5661,127.0186,1,2022-12-01
중구,차062보2(퇴계로83길10-4,황학동 737,황학식당 형제종합주방),37.5661,127.0186,1,2022-12-01
중구,차062보3(퇴계로83길10-4,황학동 737,황학식당 형제종합주방),37.5661,127.0186,1,2022-12-01
중구,차062보4(퇴계로83길10-4,황학동 737,황학식당 형제종합주방),37.5661,127.0186,1,2022-12-01
중구,차063(을지로 238,을지로6가 58-5,훈련원공원 건너편),37.5665,127.0046,1,2022-12-01
중구,차063보1(을지로 238,을지로6가 58-5,훈련원공원 건너편),37.5665,127.0046,1,2022-12-01
중구,차063보2(을지로 238,을지로6가 58-5,훈련원공원 건너편),37.5665,127.0046,1,2022-12-01
중구,차063보3(을지로 238,을지로6가 58-5,훈련원공원 건너편),37.5665,127.0046,1,2022-12-01
중구,차064(통일로4길 16,순화동 1-5 ,에이스타워앞 공원삼거리),37.5641,126.9687,1,2022-12-01
중구,차064보1(통일로4길 16,순화동 1-5 ,에이스타워앞 공원삼거리),37.5641,126.9687,1,2022-12-01
중구,차065(동호로 229,장충동2가 200-71,성곽길 입구),37.5580,127.0082,1,2022-12-01
중구,차065보1(동호로 229,장충동2가 200-71,성곽길 입구),37.5580,127.0082,1,2022-12-01
중구,차065보2(동호로 229,장충동2가 200-71,성곽길 입구),37.5580,127.0082,1,2022-12-01
중구,차065보3(동호로 229,장충동2가 200-71,성곽길 입구),37.5580,127.0082,1,2022-12-01
중구,차066(칠패로 27,순화동 151-7,라마다호텔앞),37.5603,126.9723,1,2022-12-01
중구,차066보1(칠패로 27,순화동 151-7,라마다호텔앞),37.5603,126.9723,1,2022-12-01
중구,차067(다산로155,신당동 370-52, 호박식당 건너편),37.5575,127.0120,1,2022-12-01
중구,차067보1(다산로155,신당동 370-52, 호박식당 건너편),37.5575,127.0120,1,2022-12-01
중구,차068(남대문로 81,을지로1가 178-4,롯데호텔앞),37.5659,126.9810,1,2022-12-01
중구,차068보1(남대문로 81,을지로1가 178-4,롯데호텔앞),37.5659,126.9810,1,2022-12-01
중구,차069(소공로 29,회현동2가 89-2,회현소방서 맞은편),37.5581,126.9829,1,2022-12-01
중구,차069보1(소공로 29,회현동2가 89-2,회현소방서 맞은편),37.5581,126.9829,1,2022-12-01
중구,차069보2(소공로 29,회현동2가 89-2,회현소방서 맞은편),37.5581,126.9829,1,2022-12-01
중구,차070(청구로 65-1,동화동 852,청구E편한세상아파트 앞),37.5597,127.0149,1,2022-12-01
중구,차070보1(청구로 65-1,동화동 852,청구E편한세상아파트 앞),37.5597,127.0149,1,2022-12-01
중구,차070보2(청구로 65-1,동화동 852,청구E편한세상아파트 앞),37.5597,127.0149,1,2022-12-01
중구,차071(삼일대로 80,명동2가 1-19,성모교차로),37.5643,126.9876,1,2022-12-01
중구,차071보1(삼일대로 80,명동2가 1-19,성모교차로),37.5643,126.9876,1,2022-12-01
중구,차071보2(삼일대로 80,명동2가 1-19,성모교차로),37.5643,126.9876,1,2022-12-01
중구,차072(퇴계로 72,회현동1가 206,회현동 SK 리더스뷰),37.5590,126.9812,1,2022-12-01
중구,차072보1(퇴계로 72,회현동1가 206,회현동 SK 리더스뷰),37.5590,126.9812,1,2022-12-01
중구,차072보2(퇴계로 72,회현동1가 206,회현동 SK 리더스뷰),37.5590,126.9812,1,2022-12-01
중구,차073(충무로 9길 11 앞,을지로3가 65-22,을지로동 주민센터옆),37.5668,126.9920,1,2022-12-01
중구,차073보1(충무로 9길 11 앞,을지로3가65-22,을지로동주민센터옆),37.5668,126.9920,1,2022-12-01
중구,차073보2(충무로 9길 11 앞,을지로3가65-22,을지로동주민센터옆),37.5668,126.9920,1,2022-12-01
중구,차074(퇴계로 22길 17,남산동2가 2,남산초교 정문 주변),37.5604,126.9865,1,2022-12-01
중구,차074보1(퇴계로 22길 17,남산동2가 2,남산초교 정문 주변),37.5604,126.9865,1,2022-12-01
중구,차074보2(퇴계로 22길 17,남산동2가 2,남산초교 정문 주변),37.5604,126.9865,1,2022-12-01
중구,차075(장충단로 13길 20,을지로6가 17-2,동대문 케레스타),37.5692,127.0072,1,2022-12-01
중구,차075보1(장충단로 13길 20,을지로6가 17-2,동대문 케레스타),37.5692,127.0072,1,2022-12-01
중구,차075보2(장충단로 13길 20,을지로6가 17-2,동대문 케레스타),37.5692,127.0072,1,2022-12-01
중구,차076(세종대로11길 26 앞,서소문동 120-35,삼성본관빌딩 주변),37.5622,126.9748,1,2022-12-01
중구,차076보1(세종대로11길 26 앞,서소문동120-35,삼성본관빌딩주변),37.5622,126.9748,1,2022-12-01
중구,차076보2(세종대로11길 26 앞,서소문동120-35,삼성본관빌딩주변),37.5622,126.9748,1,2022-12-01
중구,차077(필동로 6-1,필동2가 20-3,행복예식장 주차장길),37.5608,126.9960,1,2022-12-01
중구,차077보1(필동로 6-1,필동2가 20-3,행복예식장 주차장길),37.5608,126.9960,1,2022-12-01
중구,차077보2(필동로 6-1,필동2가 20-3,행복예식장 주차장길),37.5608,126.9960,1,2022-12-01
중구,차078(동호로 7길 26,약수동 366-74,약수시장 주변),37.5527,127.0107,1,2022-12-01
중구,차078보1(동호로 7길 26,약수동 366-74,약수시장 주변),37.5527,127.0107,1,2022-12-01
중구,차078보2(동호로 7길 26,약수동 366-74,약수시장 주변),37.5527,127.0107,1,2022-12-01
중구,차079(을지로5길19,명동66-4,하나은행 주차장입구),37.5667,126.9843,1,2022-12-01
중구,차079보1(을지로5길19,명동66-4,하나은행 주차장입구)1,37.5667,126.9843,1,2022-12-01
중구,차079보2(을지로5길19,명동66-4,하나은행 주차장입구)1,37.5667,126.9843,1,2022-12-01
중구,차079보3(을지로5길19,명동66-4,하나은행 주차장입구)1,37.5667,126.9843,1,2022-12-01
중구,차079보4(을지로5길19,명동66-4,하나은행 주차장입구)1,37.5667,126.9843,1,2022-12-01
중구,차080(동호로 191,다산동 417-6,외환은행 앞 이정표),37.5551,127.0102,1,2022-12-01
중구,차080보1(동호로 191,다산동 417-6,외환은행 앞 이정표),37.5551,127.0102,1,2022-12-01
중구,차080보2(동호로 191,다산동 417-6,외환은행 앞 이정표),37.5551,127.0102,1,2022-12-01
중구,차080보3(동호로 191,다산동 417-6,외환은행 앞 이정표),37.5551,127.0102,1,2022-12-01
중구,차081(동호로 218,다산동 361-4,대현빌딩 앞),37.5573,127.0092,1,2022-12-01
중구,차081보1(동호로 218,다산동 361-4,대현빌딩 앞),37.5573,127.0092,1,2022-12-01
중구,차081보2(동호로 218,다산동 361-4,대현빌딩 앞),37.5573,127.0092,1,2022-12-01
중구,차081보3(동호로 218,다산동 361-4,대현빌딩 앞),37.5573,127.0092,1,2022-12-01
중구,차082(청파로 464,중림동 355,종로학원본원 옆),37.5603,126.9683,1,2022-12-01
중구,차082보1(청파로 464,중림동 355,종로학원본원 옆),37.5603,126.9683,1,2022-12-01
중구,차082보2(청파로 464,중림동 355,종로학원본원 옆),37.5603,126.9683,1,2022-12-01
중구,차083(다산로 36길 4,동화동 282-6,새마을금고 맞은편),37.5617,127.0173,1,2022-12-01
중구,차083보1(다산로 36길 4,동화동 282-6,새마을금고 맞은편),37.5617,127.0173,1,2022-12-01
중구,차083보2(다산로 36길 4,동화동 282-6,새마을금고 맞은편),37.5617,127.0173,1,2022-12-01
중구,차083보3(다산로 36길 4,동화동 282-6,새마을금고 맞은편),37.5617,127.0173,1,2022-12-01
중구,차083보4(다산로 36길 4,동화동 282-6,새마을금고 맞은편),37.5617,127.0173,1,2022-12-01
중구,차084(동호로10길30,신당동 842,약수하이츠아파트),37.5547,127.0120,1,2022-12-01
중구,차084보1(동호로10길30,신당동 842,약수하이츠아파트),37.5547,127.0120,1,2022-12-01
중구,차084보2(동호로10길30,신당동 842,약수하이츠아파트),37.5547,127.0120,1,2022-12-01
중구,차085(청구로8길 41_신당동 어린이집 앞),37.5622,127.0143,1,2022-12-01
중구,차085보1(청구로8길 41_신당동 어린이집 앞),37.5622,127.0143,1,2022-12-01
중구,차085보2(청구로8길 41_신당동 어린이집 앞),37.5622,127.0143,1,2022-12-01
중구,차085보3(청구로8길 41_신당동 어린이집 앞),37.5622,127.0143,1,2022-12-01
중구,차086(소공로7길2,회현동2가 88-3,롯데캐슬주차장입구),37.5590,126.9825,1,2022-12-01
중구,차086보1(소공로7길2,회현동2가 88-3,롯데캐슬주차장입구),37.5590,126.9825,1,2022-12-01
중구,차086보2(소공로7길2,회현동2가 88-3,롯데캐슬주차장입구),37.5590,126.9825,1,2022-12-01
중구,차086보3(소공로7길2,회현동2가 88-3,롯데캐슬주차장입구),37.5590,126.9825,1,2022-12-01
중구,차087(소공로51_우리은행 본점 앞),37.5598,126.9822,1,2022-12-01
중구,차087보1(소공로51_우리은행 본점 앞),37.5598,126.9822,1,2022-12-01
중구,차087보2(소공로51_우리은행 본점 앞),37.5598,126.9822,1,2022-12-01
중구,차088(명보사거리),37.5644,126.9929,1,2022-12-01
중구,차088보1(명보사거리),37.5644,126.9929,1,2022-12-01
중구,차088보2(명보사거리),37.5644,126.9929,1,2022-12-01
중구,차088보3(명보사거리),37.5644,126.9929,1,2022-12-01
중구,차089(남대문로1길42,북창동 18-9,낙지센터앞),37.5630,126.9773,1,2022-12-01
중구,차089보1(남대문로1길42,북창동 18-9,낙지센터앞),37.5630,126.9773,1,2022-12-01
중구,차089보2(남대문로1길42,북창동 18-9,낙지센터앞),37.5630,126.9773,1,2022-12-01
중구,차089보3(남대문로1길42,북창동 18-9,낙지센터앞),37.5630,126.9773,1,2022-12-01
중구,차090(장충단로275,을지로6가18-12,두산타워 주차장출구),37.5692,127.0084,1,2022-12-01
중구,차090보1(장충단로275,을지로6가18-12,두산타워 주차장출구),37.5692,127.0084,1,2022-12-01
중구,차090보2(장충단로275,을지로6가18-12,두산타워 주차장출구),37.5692,127.0084,1,2022-12-01
중구,차091(장충단로275,을지로6가18-12,두산타워 정문),37.5686,127.0093,1,2022-12-01
중구,차091보1(장충단로275,을지로6가18-12,두산타워 정문),37.5686,127.0093,1,2022-12-01
중구,차091보2(장충단로275,을지로6가18-12,두산타워 정문),37.5686,127.0093,1,2022-12-01
중구,차092(창경궁로 8,예관동 70-41,코리아빌딩 입구앞 사거리),37.5630,126.9985,1,2022-12-01
중구,차092보1(창경궁로 8,예관동 70-41,코리아빌딩 입구앞 사거리)1,37.5630,126.9985,1,2022-12-01
중구,차092보2(창경궁로 8,예관동 70-41,코리아빌딩 입구앞 사거리)1,37.5630,126.9985,1,2022-12-01
중구,차093(퇴계로 72,회현동1가 190,SK리더스뷰 아파트 앞)1,37.5593,126.9798,1,2022-12-01
중구,차093보1(퇴계로 72,회현동1가 190,SK리더스뷰 아파트 앞)1,37.5593,126.9798,1,2022-12-01
