,Unnamed: 0,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,고가도로,지하철네트워크,교량,터널,육교,횡단보도,"공원,녹지",건물내,행정동코드,CCTV_100m,숙박업소_100m,유흥업소_100m,경찰서_500m,비아파트_25m,취약계층_평균(생활인구),CCTV_100m_std,숙박업소_100m_std,유흥업소_100m_std,경찰서_500m_std,비아파트_25m_std,취약계층_평균(생활인구)_std,범죄종합점수,geometry,수요충족여부
3346,3346,NODE,POINT(126.99202538039565 37.567777529232345),6657,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,2,1,0,2,3,682.0441719,0.2,0.066666667,0,0.5,0.1,0.378867675,-0.03553803,POINT (126.99202538039565 37.567777529232345),0
3347,3347,NODE,POINT(127.00095528399193 37.560275307827844),122719,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,1,0,0,1,0,482.1074342,0.1,0,0,0.25,0,0.16888791,-0.036357943,POINT (127.00095528399193 37.560275307827844),0
3348,3348,NODE,POINT(126.99197650310359 37.567786680037564),6658,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,1,0,2,3,682.0441719,0.1,0.066666667,0,0.5,0.1,0.378867675,-0.02813803,POINT (126.99197650310359 37.567786680037564),0
3349,3349,NODE,POINT(127.00122551413862 37.56027530533217),122720,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,2,0,0,1,0,482.1074342,0.2,0,0,0.25,0,0.16888791,-0.043757943,POINT (127.00122551413862 37.56027530533217),0
3350,3350,NODE,POINT(126.99191610001422 37.56803154853853),6659,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,0,0,0,2,4,682.0441719,0,0,0,0.5,0.133333333,0.378867675,-0.01643803,POINT (126.99191610001422 37.56803154853853),0
3351,3351,NODE,POINT(127.00789136601703 37.552775111956194),8485,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00789136601703 37.552775111956194),1
3352,3352,NODE,POINT(126.99202252557605 37.5675875811108),6660,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,2,1,0,2,1,682.0441719,0.2,0.066666667,0,0.5,0.033333333,0.378867675,-0.052804696,POINT (126.99202252557605 37.5675875811108),1
3353,3353,NODE,POINT(127.00316242156951 37.55281473609434),9769,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,8,449.7471811,0,0,0,0,0.266666667,0.134902168,0.091865133,POINT (127.00316242156951 37.55281473609434),0
3354,3354,NODE,POINT(126.99171489361814 37.56758298286418),6661,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,2,0,2,4,682.0441719,0.1,0.133333333,0,0.5,0.133333333,0.378867675,-0.015171363,POINT (126.99171489361814 37.56758298286418),0
3355,3355,NODE,POINT(127.00124276157902 37.560197495058425),122721,0,,0,,,,,1114000000,중구,1114013600,묵정동,,,,,0,0,,,11140580,1,0,0,1,0,482.1074342,0.1,0,0,0.25,0,0.16888791,-0.036357943,POINT (127.00124276157902 37.560197495058425),0
3356,3356,NODE,POINT(126.99123187146587 37.567672200620784),6662,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,1,0,2,0,682.0441719,0.1,0.066666667,0,0.5,0,0.378867675,-0.05403803,POINT (126.99123187146587 37.567672200620784),0
3357,3357,NODE,POINT(127.0077878649426 37.552592036020954),8484,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.0077878649426 37.552592036020954),2
3358,3358,NODE,POINT(126.99084869884793 37.567835151217515),6663,0,,0,,,,,1114000000,중구,1114011000,수표동,,,,,0,0,,,11140550,1,2,0,2,0,1273.468637,0.1,0.133333333,0,0.5,0,1,0.055266667,POINT (126.99084869884793 37.567835151217515),0
3359,3359,NODE,POINT(126.99083223912214 37.56764928497151),6664,0,,0,,,,,1114000000,중구,1114011000,수표동,,,,,0,0,,,11140550,2,3,0,2,0,1273.468637,0.2,0.2,0,0.5,0,1,0.0522,POINT (126.99083223912214 37.56764928497151),0
3360,3360,NODE,POINT(126.9936167397552 37.567728422621094),6668,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,3,0,2,0,682.0441719,0.1,0.2,0,0.5,0,0.378867675,-0.045371363,POINT (126.9936167397552 37.567728422621094),0
3361,3361,NODE,POINT(127.00348618090777 37.55287711443419),9770,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,7,449.7471811,0,0,0,0,0.233333333,0.134902168,0.0832318,POINT (127.00348618090777 37.55287711443419),0
3362,3362,NODE,POINT(126.99335510364376 37.56777646729893),6669,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,2,0,2,5,682.0441719,0.1,0.133333333,0,0.5,0.166666667,0.378867675,-0.00653803,POINT (126.99335510364376 37.56777646729893),0
3363,3363,NODE,POINT(127.00772462679153 37.55259890578037),8483,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00772462679153 37.55259890578037),2
3364,3364,NODE,POINT(126.99329474302722 37.56759795860378),6670,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,2,0,2,5,682.0441719,0.1,0.133333333,0,0.5,0.166666667,0.378867675,-0.00653803,POINT (126.99329474302722 37.56759795860378),0
3365,3365,NODE,POINT(126.99386892815 37.56038630702703),9747,0,,0,,,,,1114000000,중구,1114013800,필동2가,,,,,0,0,,,11140570,0,1,0,0,2,449.7471811,0,0.066666667,0,0,0.066666667,0.134902168,0.044398466,POINT (126.99386892815 37.56038630702703),0
3366,3366,NODE,POINT(126.99319984719538 37.56780163227975),6671,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,2,0,2,5,682.0441719,0.1,0.133333333,0,0.5,0.166666667,0.378867675,-0.00653803,POINT (126.99319984719538 37.56780163227975),0
3367,3367,NODE,POINT(127.0082535303853 37.55256911903771),8482,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.0082535303853 37.55256911903771),0
3368,3368,NODE,POINT(126.99351613473769 37.56746752479897),6672,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,2,0,2,3,682.0441719,0.1,0.133333333,0,0.5,0.1,0.378867675,-0.023804696,POINT (126.99351613473769 37.56746752479897),0
3369,3369,NODE,POINT(127.00752906865903 37.55167892722062),8481,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00752906865903 37.55167892722062),1
3370,3370,NODE,POINT(126.9929641159846 37.56753386054203),6673,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,0,0,2,4,682.0441719,0.1,0,0,0.5,0.133333333,0.378867675,-0.02383803,POINT (126.9929641159846 37.56753386054203),0
3371,3371,NODE,POINT(127.00254767364783 37.55312819398028),9771,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,4,449.7471811,0,0,0,0,0.133333333,0.134902168,0.0573318,POINT (127.00254767364783 37.55312819398028),0
3372,3372,NODE,POINT(126.9930359824505 37.56764371420946),6674,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,1,0,2,3,682.0441719,0.1,0.066666667,0,0.5,0.1,0.378867675,-0.02813803,POINT (126.9930359824505 37.56764371420946),0
3373,3373,NODE,POINT(127.00854084803647 37.55141567678437),8480,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00854084803647 37.55141567678437),0
3374,3374,NODE,POINT(126.99273985937074 37.567547578140115),6675,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,1,1,0,2,5,682.0441719,0.1,0.066666667,0,0.5,0.166666667,0.378867675,-0.010871363,POINT (126.99273985937074 37.567547578140115),0
3375,3375,NODE,POINT(127.00869609670295 37.551660538754845),8478,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00869609670295 37.551660538754845),0
3376,3376,NODE,POINT(126.99155383158 37.56809789052118),6676,0,,0,,,,,1114000000,중구,1114015600,입정동,,,,,0,0,,,11140605,0,0,0,2,2,682.0441719,0,0,0,0.5,0.066666667,0.378867675,-0.033704696,POINT (126.99155383158 37.56809789052118),0
3377,3377,NODE,POINT(126.97036803345726 37.56261230010131),119183,0,,0,,,,,1114000000,중구,1114016800,순화동,,,,,0,0,,,11140540,1,0,0,2,0,1016.201138,0.1,0,0,0.5,0,0.72980969,0.000937838,POINT (126.97036803345726 37.56261230010131),0
3378,3378,NODE,POINT(126.990203088702 37.56403912797656),6677,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,1,7,7,3,0,682.0441719,0.1,0.466666667,0.333333333,0.75,0,0.378867675,-0.008871363,POINT (126.990203088702 37.56403912797656),1
3379,3379,NODE,POINT(126.99067744643588 37.56408951406054),6678,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,2,4,6,3,0,682.0441719,0.2,0.266666667,0.285714286,0.75,0,0.378867675,-0.040223744,POINT (126.99067744643588 37.56408951406054),0
3380,3380,NODE,POINT(126.96821145248562 37.56157057101863),119025,0,,0,,,,,1114000000,중구,1114016900,의주로1가,,,,,0,0,,,11140520,2,0,0,2,0,945.725963,0.2,0,0,0.5,0,0.655794474,-0.018970734,POINT (126.96821145248562 37.56157057101863),0
3381,3381,NODE,POINT(126.99132713963482 37.564453439937395),6679,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,3,1,3,2,1,682.0441719,0.3,0.066666667,0.142857143,0.5,0.033333333,0.378867675,-0.027347553,POINT (126.99132713963482 37.564453439937395),1
3382,3382,NODE,POINT(126.96783616280001 37.5604606714),119024,2,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,1,0,0,2,0,321.2971885,0.1,0,0,0.5,0,0,-0.1224,POINT (126.96783616280001 37.5604606714),0
3383,3383,NODE,POINT(127.00897209952319 37.55211822518459),8477,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00897209952319 37.55211822518459),1
3384,3384,NODE,POINT(126.99305787505119 37.564281914599626),6681,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,1,1,2,2,0,682.0441719,0.1,0.066666667,0.095238095,0.5,0,0.378867675,-0.032133268,POINT (126.99305787505119 37.564281914599626),1
3385,3385,NODE,POINT(127.0036229136921 37.55667539394447),9782,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,8,449.7471811,0,0.066666667,0,0,0.266666667,0.134902168,0.096198466,POINT (127.0036229136921 37.55667539394447),0
3386,3386,NODE,POINT(127.00831578588543 37.55665414846658),8456,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00831578588543 37.55665414846658),0
3387,3387,NODE,POINT(127.00921638653472 37.55176577192167),8476,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00921638653472 37.55176577192167),0
3388,3388,NODE,POINT(127.00951534628109 37.55188932912076),8475,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00951534628109 37.55188932912076),0
3389,3389,NODE,POINT(127.00806927812079 37.54992816163643),8458,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00806927812079 37.54992816163643),0
3390,3390,NODE,POINT(127.00407138145576 37.55708502682184),9781,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,7,449.7471811,0,0.066666667,0,0,0.233333333,0.134902168,0.087565133,POINT (127.00407138145576 37.55708502682184),0
3391,3391,NODE,POINT(126.99342585263767 37.564453575454664),6687,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,1,1,2,2,0,682.0441719,0.1,0.066666667,0.095238095,0.5,0,0.378867675,-0.032133268,POINT (126.99342585263767 37.564453575454664),0
3392,3392,NODE,POINT(127.00934001238485 37.55195799918159),8474,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00934001238485 37.55195799918159),0
3393,3393,NODE,POINT(126.993365449476 37.56478312046109),6688,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,0,1,0,2,1,682.0441719,0,0.066666667,0,0.5,0.033333333,0.378867675,-0.038004696,POINT (126.993365449476 37.56478312046109),0
3394,3394,NODE,POINT(127.00280928313538 37.55389255866014),9772,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,0,0,0,12,449.7471811,0,0,0,0,0.4,0.134902168,0.126398466,POINT (127.00280928313538 37.55389255866014),0
3395,3395,NODE,POINT(126.99357819607411 37.56478999781593),6689,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,0,1,0,2,1,682.0441719,0,0.066666667,0,0.5,0.033333333,0.378867675,-0.038004696,POINT (126.99357819607411 37.56478999781593),0
3396,3396,NODE,POINT(126.99376220110071 37.564700754995386),6690,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,0,1,0,2,1,682.0441719,0,0.066666667,0,0.5,0.033333333,0.378867675,-0.038004696,POINT (126.99376220110071 37.564700754995386),0
3397,3397,NODE,POINT(126.99386856519901 37.56481518708719),6691,0,,0,,,,,1114000000,중구,1114016000,인현동1가,,,,,0,0,,,11140605,0,1,0,2,0,682.0441719,0,0.066666667,0,0.5,0,0.378867675,-0.04663803,POINT (126.99386856519901 37.56481518708719),0
3398,3398,NODE,POINT(127.00769564254348 37.550271466992996),8460,2,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00769564254348 37.550271466992996),0
3399,3399,NODE,POINT(127.02056371565381 37.5689420131654),115572,0,,0,,,,,1114000000,중구,1114016500,황학동,,,,,0,0,,,11140670,1,1,0,0,1,575.0203519,0.1,0.066666667,0,0,0.033333333,0.266467939,0.050599748,POINT (127.02056371565381 37.5689420131654),1
3400,3400,NODE,POINT(127.00404531436689 37.553476009465946),9773,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,3,0,0,0,5,449.7471811,0.3,0,0,0,0.166666667,0.134902168,0.043765133,POINT (127.00404531436689 37.553476009465946),0
3401,3401,NODE,POINT(126.99216662076057 37.56449240363954),6694,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,2,2,4,2,0,682.0441719,0.2,0.133333333,0.19047619,0.5,0,0.378867675,-0.013295172,POINT (126.99216662076057 37.56449240363954),1
3402,3402,NODE,POINT(126.99214930477125 37.5651240368738),6695,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,1,1,1,2,1,682.0441719,0.1,0.066666667,0.047619048,0.5,0.033333333,0.378867675,-0.034452315,POINT (126.99214930477125 37.5651240368738),0
3403,3403,NODE,POINT(127.00625612198304 37.55692432251715),9775,0,,0,,,,,1114000000,중구,1114014400,장충동2가,,,,,0,0,,,11140570,0,1,0,0,1,449.7471811,0,0.066666667,0,0,0.033333333,0.134902168,0.035765133,POINT (127.00625612198304 37.55692432251715),0
3404,3404,NODE,POINT(126.99211190572288 37.56535517593223),6696,0,,0,,,,,1114000000,중구,1114015500,을지로3가,,,,,0,0,,,11140605,0,1,2,2,0,682.0441719,0,0.066666667,0.095238095,0.5,0,0.378867675,-0.024733268,POINT (126.99211190572288 37.56535517593223),0
3405,3405,NODE,POINT(126.96396183831335 37.558649069768535),115702,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,3,0,0,1,8,321.2971885,0.3,0,0,0.25,0.266666667,0,-0.010633333,POINT (126.96396183831335 37.558649069768535),0
3406,3406,NODE,POINT(126.99208888939408 37.56551079444141),6697,0,,0,,,,,1114000000,중구,1114015500,을지로3가,,,,,0,0,,,11140605,1,0,2,2,0,682.0441719,0.1,0,0.095238095,0.5,0,0.378867675,-0.036466601,POINT (126.99208888939408 37.56551079444141),0
3407,3407,NODE,POINT(126.96408822739548 37.55885507621443),115701,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,3,0,0,1,0,321.2971885,0.3,0,0,0.25,0,0,-0.0797,POINT (126.96408822739548 37.55885507621443),0
3408,3408,NODE,POINT(126.99257472725975 37.565867836682635),6698,0,,0,,,,,1114000000,중구,1114015500,을지로3가,,,,,0,0,,,11140605,0,1,2,2,9,682.0441719,0,0.066666667,0.095238095,0.5,0.3,0.378867675,0.052966732,POINT (126.99257472725975 37.565867836682635),0
3409,3409,NODE,POINT(126.9913788689428 37.56462508351222),6699,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,1,1,3,2,1,682.0441719,0.1,0.066666667,0.142857143,0.5,0.033333333,0.378867675,-0.012547553,POINT (126.9913788689428 37.56462508351222),1
3410,3410,NODE,POINT(126.96686007680985 37.55748734410999),115661,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,1,1,3,2,0,321.2971885,0.1,0.066666667,0.142857143,0.5,0,0,-0.085209524,POINT (126.96686007680985 37.55748734410999),1
3411,3411,NODE,POINT(126.99145359400501 37.564833345212236),6700,0,,0,,,,,1114000000,중구,1114015900,초동,,,,,0,0,,,11140605,1,1,3,2,2,682.0441719,0.1,0.066666667,0.142857143,0.5,0.066666667,0.378867675,-0.00391422,POINT (126.99145359400501 37.564833345212236),1
3412,3412,NODE,POINT(126.96686867349548 37.557549136916755),115660,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,1,1,3,2,0,321.2971885,0.1,0.066666667,0.142857143,0.5,0,0,-0.085209524,POINT (126.96686867349548 37.557549136916755),1
3413,3413,NODE,POINT(127.00922504207665 37.55202666428063),8473,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00922504207665 37.55202666428063),1
3414,3414,NODE,POINT(127.00828784487794 37.55094883353656),126042,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00828784487794 37.55094883353656),0
3415,3415,NODE,POINT(127.00810385060026 37.550665067866234),126041,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00810385060026 37.550665067866234),0
3416,3416,NODE,POINT(127.00806350665654 37.54971761670019),126040,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,1,0,0,1,0,871.0517579,0.1,0,0,0.25,0,0.577369307,0.032675413,POINT (127.00806350665654 37.54971761670019),1
3417,3417,NODE,POINT(126.9782178214509 37.562845150936845),6012,0,,0,,,,,1114000000,중구,1114011300,북창동,,,,,0,0,,,11140520,0,1,0,2,0,945.725963,0,0.066666667,0,0.5,0,0.655794474,0.000162599,POINT (126.9782178214509 37.562845150936845),0
3418,3418,NODE,POINT(127.00832222608318 37.54994187529642),126039,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,0,0,0,1,0,871.0517579,0,0,0,0.25,0,0.577369307,0.040075413,POINT (127.00832222608318 37.54994187529642),0
3419,3419,NODE,POINT(126.99099640147863 37.565442060277455),6707,0,,0,,,,,1114000000,중구,1114015500,을지로3가,,,,,0,0,,,11140605,2,2,3,2,0,682.0441719,0.2,0.133333333,0.142857143,0.5,0,0.378867675,-0.024247553,POINT (126.99099640147863 37.565442060277455),1
3420,3420,NODE,POINT(127.00578852916483 37.55119723906826),125011,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,3,0,0,0,0,871.0517579,0.3,0,0,0,0,0.577369307,0.075375413,POINT (127.00578852916483 37.55119723906826),1
3421,3421,NODE,POINT(126.99074633788086 37.564954584004504),6708,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,0,1,3,2,0,682.0441719,0,0.066666667,0.142857143,0.5,0,0.378867675,-0.013780887,POINT (126.99074633788086 37.564954584004504),0
3422,3422,NODE,POINT(126.96775561347927 37.560652632547395),119558,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,0,0,0,2,0,321.2971885,0,0,0,0.5,0,0,-0.115,POINT (126.96775561347927 37.560652632547395),0
3423,3423,NODE,POINT(126.9906917339803 37.56478980552675),6709,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,1,1,5,2,0,682.0441719,0.1,0.066666667,0.238095238,0.5,0,0.378867675,0.000723875,POINT (126.9906917339803 37.56478980552675),0
3424,3424,NODE,POINT(126.96755741308098 37.56030017347349),119559,0,,0,,,,,1114000000,중구,1114017100,중림동,,,,,0,0,,,11140680,0,0,0,2,0,321.2971885,0,0,0,0.5,0,0,-0.115,POINT (126.96755741308098 37.56030017347349),0
3425,3425,NODE,POINT(126.97103175440421 37.559870803847325),119560,2,,0,,,,,1114000000,중구,1114016800,순화동,,,,,0,0,,,11140540,0,0,0,1,0,1016.201138,0,0,0,0.25,0,0.72980969,0.065837838,POINT (126.97103175440421 37.559870803847325),0
3426,3426,NODE,POINT(126.98971985271406 37.56583787172302),6711,0,,0,,,,,1114000000,중구,1114010500,을지로2가,,,,,0,0,,,11140550,1,4,9,3,0,1273.468637,0.1,0.266666667,0.428571429,0.75,0,1,0.105004762,POINT (126.98971985271406 37.56583787172302),0
3427,3427,NODE,POINT(126.98999019052843 37.56518337534395),6712,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,1,3,9,3,0,682.0441719,0.1,0.2,0.428571429,0.75,0,0.378867675,-0.004299934,POINT (126.98999019052843 37.56518337534395),0
3428,3428,NODE,POINT(127.00992642475252 37.55211357174232),8472,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00992642475252 37.55211357174232),0
3429,3429,NODE,POINT(126.99022307296569 37.56511245042151),6713,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,1,1,9,3,0,682.0441719,0.1,0.066666667,0.428571429,0.75,0,0.378867675,-0.012966601,POINT (126.99022307296569 37.56511245042151),0
3430,3430,NODE,POINT(127.00924811024404 37.552612527494794),8471,0,,0,,,,,1114000000,중구,1114016200,신당동,,,,,0,0,,,11140615,2,0,0,1,0,871.0517579,0.2,0,0,0.25,0,0.577369307,0.025275413,POINT (127.00924811024404 37.552612527494794),1
3431,3431,NODE,POINT(126.99034379265552 37.56533902484791),6714,0,,0,,,,,1114000000,중구,1114016100,저동2가,,,,,0,0,,,11140605,1,3,8,3,0,682.0441719,0.1,0.2,0.380952381,0.75,0,0.378867675,-0.015252315,POINT (126.99034379265552 37.56533902484791),0
